1971. 01,1971. 02,1971. 03,1971. 04,1971. 05,1971. 06,1971. 07,1971. 08,1971. 09,1971. 10,1971. 11,1971. 12,1972. 01,1972. 02,1972. 03,1972. 04,1972. 05,1972. 06,1972. 07,1972. 08,1972. 09,1972. 10,1972. 11,1972. 12,1973. 01,1973. 02,1973. 03,1973. 04,1973. 05,1973. 06,1973. 07,1973. 08,1973. 09,1973. 10,1973. 11,1973. 12,1974. 01,1974. 02,1974. 03,1974. 04,1974. 05,1974. 06,1974. 07,1974. 08,1974. 09,1974. 10,1974. 11,1974. 12,1975. 01,1975. 02,1975. 03,1975. 04,1975. 05,1975. 06,1975. 07,1975. 08,1975. 09,1975. 10,1975. 11,1975. 12,1976. 01,1976. 02,1976. 03,1976. 04,1976. 05,1976. 06,1976. 07,1976. 08,1976. 09,1976. 10,1976. 11,1976. 12,1977. 01,1977. 02,1977. 03,1977. 04,1977. 05,1977. 06,1977. 07,1977. 08,1977. 09,1977. 10,1977. 11,1977. 12,1978. 01,1978. 02,1978. 03,1978. 04,1978. 05,1978. 06,1978. 07,1978. 08,1978. 09,1978. 10,1978. 11,1978. 12,1979. 01,1979. 02,1979. 03,1979. 04,1979. 05,1979. 06,1979. 07,1979. 08,1979. 09,1979. 10,1979. 11,1979. 12,1980. 01,1980. 02,1980. 03,1980. 04,1980. 05,1980. 06,1980. 07,1980. 08,1980. 09,1980. 10,1980. 11,1980. 12,1981. 01,1981. 02,1981. 03,1981. 04,1981. 05,1981. 06,1981. 07,1981. 08,1981. 09,1981. 10,1981. 11,1981. 12,1982. 01,1982. 02,1982. 03,1982. 04,1982. 05,1982. 06,1982. 07,1982. 08,1982. 09,1982. 10,1982. 11,1982. 12,1983. 01,1983. 02,1983. 03,1983. 04,1983. 05,1983. 06,1983. 07,1983. 08,1983. 09,1983. 10,1983. 11,1983. 12,1984. 01,1984. 02,1984. 03,1984. 04,1984. 05,1984. 06,1984. 07,1984. 08,1984. 09,1984. 10,1984. 11,1984. 12,1985. 01,1985. 02,1985. 03,1985. 04,1985. 05,1985. 06,1985. 07,1985. 08,1985. 09,1985. 10,1985. 11,1985. 12,1986. 01,1986. 02,1986. 03,1986. 04,1986. 05,1986. 06,1986. 07,1986. 08,1986. 09,1986. 10,1986. 11,1986. 12,1987. 01,1987. 02,1987. 03,1987. 04,1987. 05,1987. 06,1987. 07,1987. 08,1987. 09,1987. 10,1987. 11,1987. 12,1988. 01,1988. 02,1988. 03,1988. 04,1988. 05,1988. 06,1988. 07,1988. 08,1988. 09,1988. 10,1988. 11,1988. 12,1989. 01,1989. 02,1989. 03,1989. 04,1989. 05,1989. 06,1989. 07,1989. 08,1989. 09,1989. 10,1989. 11,1989. 12,1990. 01,1990. 02,1990. 03,1990. 04,1990. 05,1990. 06,1990. 07,1990. 08,1990. 09,1990. 10,1990. 11,1990. 12,1991. 01,1991. 02,1991. 03,1991. 04,1991. 05,1991. 06,1991. 07,1991. 08,1991. 09,1991. 10,1991. 11,1991. 12,1992. 01,1992. 02,1992. 03,1992. 04,1992. 05,1992. 06,1992. 07,1992. 08,1992. 09,1992. 10,1992. 11,1992. 12,1993. 01,1993. 02,1993. 03,1993. 04,1993. 05,1993. 06,1993. 07,1993. 08,1993. 09,1993. 10,1993. 11,1993. 12,1994. 01,1994. 02,1994. 03,1994. 04,1994. 05,1994. 06,1994. 07,1994. 08,1994. 09,1994. 10,1994. 11,1994. 12,1995. 01,1995. 02,1995. 03,1995. 04,1995. 05,1995. 06,1995. 07,1995. 08,1995. 09,1995. 10,1995. 11,1995. 12,1996. 01,1996. 02,1996. 03,1996. 04,1996. 05,1996. 06,1996. 07,1996. 08,1996. 09,1996. 10,1996. 11,1996. 12,1997. 01,1997. 02,1997. 03,1997. 04,1997. 05,1997. 06,1997. 07,1997. 08,1997. 09,1997. 10,1997. 11,1997. 12,1998. 01,1998. 02,1998. 03,1998. 04,1998. 05,1998. 06,1998. 07,1998. 08,1998. 09,1998. 10,1998. 11,1998. 12,1999. 01,1999. 02,1999. 03,1999. 04,1999. 05,1999. 06,1999. 07,1999. 08,1999. 09,1999. 10,1999. 11,1999. 12,2000. 01,2000. 02,2000. 03,2000. 04,2000. 05,2000. 06,2000. 07,2000. 08,2000. 09,2000. 10,2000. 11,2000. 12,2001. 01,2001. 02,2001. 03,2001. 04,2001. 05,2001. 06,2001. 07,2001. 08,2001. 09,2001. 10,2001. 11,2001. 12,2002. 01,2002. 02,2002. 03,2002. 04,2002. 05,2002. 06,2002. 07,2002. 08,2002. 09,2002. 10,2002. 11,2002. 12,2003. 01,2003. 02,2003. 03,2003. 04,2003. 05,2003. 06,2003. 07,2003. 08,2003. 09,2003. 10,2003. 11,2003. 12,2004. 01,2004. 02,2004. 03,2004. 04,2004. 05,2004. 06,2004. 07,2004. 08,2004. 09,2004. 10,2004. 11,2004. 12,2005. 01,2005. 02,2005. 03,2005. 04,2005. 05,2005. 06,2005. 07,2005. 08,2005. 09,2005. 10,2005. 11,2005. 12,2006. 01,2006. 02,2006. 03,2006. 04,2006. 05,2006. 06,2006. 07,2006. 08,2006. 09,2006. 10,2006. 11,2006. 12,2007. 01,2007. 02,2007. 03,2007. 04,2007. 05,2007. 06,2007. 07,2007. 08,2007. 09,2007. 10,2007. 11,2007. 12,2008. 01,2008. 02,2008. 03,2008. 04,2008. 05,2008. 06,2008. 07,2008. 08,2008. 09,2008. 10,2008. 11,2008. 12,2009. 01,2009. 02,2009. 03,2009. 04,2009. 05,2009. 06,2009. 07,2009. 08,2009. 09,2009. 10,2009. 11,2009. 12,2010. 01,2010. 02,2010. 03,2010. 04,2010. 05,2010. 06,2010. 07,2010. 08,2010. 09,2010. 10,2010. 11,2010. 12,2011. 01,2011. 02,2011. 03,2011. 04,2011. 05,2011. 06,2011. 07,2011. 08,2011. 09,2011. 10,2011. 11,2011. 12,2012. 01,2012. 02,2012. 03,2012. 04,2012. 05,2012. 06,2012. 07,2012. 08,2012. 09,2012. 10,2012. 11,2012. 12,2013. 01,2013. 02,2013. 03,2013. 04,2013. 05,2013. 06,2013. 07,2013. 08,2013. 09,2013. 10,2013. 11,2013. 12,2014. 01,2014. 02,2014. 03,2014. 04,2014. 05,2014. 06,2014. 07,2014. 08,2014. 09,2014. 10,2014. 11,2014. 12,2015. 01,2015. 02,2015. 03,2015. 04,2015. 05,2015. 06,2015. 07,2015. 08,2015. 09,2015. 10,2015. 11,2015. 12,2016. 01,2016. 02,2016. 03,2016. 04,2016. 05,2016. 06,2016. 07,2016. 08,2016. 09,2016. 10,2016. 11,2016. 12,2017. 01,2017. 02,2017. 03,2017. 04,2017. 05,2017. 06,2017. 07,2017. 08,2017. 09,2017. 10,2017. 11,2017. 12,2018. 01,2018. 02,2018. 03,2018. 04,2018. 05,2018. 06,2018. 07,2018. 08,2018. 09,2018. 10
69.861,68.504,78.871,77.515,82.36,81.293,77.419,75.189,76.353,71.508,89.335,74.997,72.284,66.955,76.353,77.611,83.426,83.426,81.972,82.069,83.426,84.879,87.883,91.952,82.069,75.576,83.135,83.814,86.817,85.461,83.716,85.461,84.395,89.821,88.464,89.433,84.879,79.259,88.367,85.461,93.406,87.689,87.883,80.712,76.837,79.357,81.101,87.205,78.581,73.736,81.391,78.775,81.197,79.937,82.069,81.584,81.584,87.397,83.814,83.814,84.2,81.972,90.208,89.433,91.079,94.471,96.604,93.018,90.789,96.215,92.244,95.925,88.271,83.039,91.661,95.635,95.053,99.897,93.6,96.022,95.828,97.573,94.568,101.448,97.184,89.335,103.483,101.739,105.711,105.227,103.579,105.614,100.188,104.452,101.253,106.196,94.957,92.824,101.157,96.99,101.061,98.154,92.824,92.146,96.7,89.724,90.208,91.079,88.108,81.262,93.365,89.352,92.249,89.605,89.846,85.987,80.276,87.667,85.395,89.953,82.919,77.747,90.193,92.016,94.832,94.657,88.448,89.304,86.833,91.095,87.884,88.624,80.761,82.069,86.779,88.659,91.735,88.866,88.917,86.763,88.56,88.557,89.639,92.234,87.758,81.633,94.406,96.525,100.002,99.569,98.187,97.917,96.358,99.089,98.741,100.303,96.714,94.073,103.083,104.746,105.506,104.107,101.943,103.499,97.834,104.126,101.893,104.568,92.863,89.82,102.697,102.655,105.695,102.202,101.974,99.426,97.927,99.999,101.973,103.646,95.382,91.256,105.389,106.242,109.109,108.487,106.568,102.477,104.152,108.028,105.655,109.104,98.045,100.267,112.697,112.518,113.233,114.478,111.1,92.264,109.005,106.686,110.364,110.81,103.95,99.723,111.285,104.449,105.205,107.68,107.739,106.1,103.266,108.229,107.116,105.391,98.44,90.019,104.802,98.473,105.019,103.339,103.521,104.545,100.333,105.355,106.896,105.305,94.382,100.239,109.858,105.896,102.463,104.295,104.333,104.074,108.317,101.165,111.276,110.332,106.983,94.235,108.99,110.162,109.803,101.195,104.603,104.866,102.779,113.357,111.982,108.029,103.335,98.142,110.214,111.97,107.171,106.886,107.192,99.583,99.36,107.641,103.827,102.433,93.377,97.84,107.606,107.409,104.008,107.094,104.627,98.744,103.805,106.285,108.868,110.376,107.054,94.857,113.552,110.969,111.687,110.977,103.384,101.979,105.838,115.171,115.608,114.907,103.987,99.264,114.934,111.461,111.303,111.489,107.419,103.526,103.975,111.084,112.216,110.089,106.725,98.846,111.305,112.769,114.158,104.698,108.159,102.49,103.058,113.842,112.331,108.453,101.053,95.302,111.404,113.173,108.412,107.203,105.218,102.687,103.545,112.541,106.476,105.136,86.404,87.514,92.553,93.81,91.274,88.744,85.038,82.893,96.242,93.504,97.203,97.548,91.453,84.006,102.406,102.481,103.39,105.971,106.069,99.919,102.334,110.355,111.193,110.179,102.879,93.693,109.054,102.474,109.584,106.535,106.607,105.172,103.002,110.301,107.292,102.701,94.051,96.092,106.162,103.234,106.078,103.049,98.145,97.065,102.989,101.135,103.43,96.617,102.753,90.235,109.367,110.7,111.15,100.987,103.839,102.708,100.55,111.224,108.143,104.434,101.684,96.397,107.938,108.065,104.602,104.851,98.648,98.314,102.08,114.636,108.128,110.131,98.931,105.674,113.337,110.623,110.123,109.641,104.942,101.314,103.395,111.877,112.468,108.706,107.912,91.302,112.735,108.877,108.127,107.698,106.091,100.947,103.411,111.985,115.736,111.021,104.269,101.804,113.163,108.019,110.378,109.091,98.161,102.126,114.556,106.948,114.985,105.877,106.948,94.517,111.021,108.769,111.342,109.842,105.341,103.518,100.518,117.236,115.092,106.841,110.592,95.91,112.628,112.199,110.699,108.448,106.948,98.804,101.268,111.556,95.803,85.408,78.978,85.515,98.161,100.84,99.983,105.448,105.877,97.517,111.021,106.198,107.698,108.448,103.788,94.372,112.446,111.58,109.848,112.121,111.472,102.273,103.139,112.879,111.905,112.771,108.766,94.481,114.394,111.039,111.688,113.203,108.983,102.597,105.628,111.255,110.823,108.874,100.108,105.195,111.364,107.035,111.039,109.74,105.195,95.563,101.84,106.169,108.983,104.004,107.035,91.883,105.195,105.952,107.576,104.221,102.381,98.16,94.156,107.9,106.277,104.87,99.459,94.805,107.251,107.9,103.463,102.922,106.818,93.939,96.32,103.788,101.732,105.628,99.1,88.1,103.1,102.3,98.6,102.9,101.1,94.3,99.9,105.5,101.8,103.3,95.8,88.9,102.6,97.7,101.1,102,99.6,93.2,93.6,99,103,102.3,92.7,91.7,103.3,97,98.4,99.6,98.3,94.1,101.9,92,100.2,95.8,95,84.1,98.9,97.9,100.2,99.4,98.8,96.6,93.7,104.1
