Sep-11,"14,351"
Oct-11,"16,487"
Nov-11,"10,867"
Dec-11,"10,980"
Jan-12,"9,640"
Feb-12,"14,493"
Mar-12,"11,913"
Apr-12,"11,322"
May-12,"12,627"
Jun-12,"14,061"
Jul-12,"10,756"
Aug-12,"11,478"
Sep-12,"13,126"
Oct-12,"12,841"
Nov-12,"15,347"
Dec-12,"13,231"
Jan-13,"11,288"
Feb-13,"14,465"
Mar-13,"11,376"
Apr-13,"13,797"
May-13,"19,715"
Jun-13,"19,485"
Jul-13,"26,700"
Aug-13,"20,829"
Sep-13,"23,885"
Oct-13,"25,112"
Nov-13,"23,229"
Dec-13,"19,245"
Jan-14,"20,297"
Feb-14,"25,315"
Mar-14,"22,877"
Apr-14,"24,201"
May-14,"22,944"
Jun-14,"23,794"
Jul-14,"25,464"
Aug-14,"28,016"
Sep-14,"29,479"
Oct-14,"26,041"
Nov-14,"29,885"
Dec-14,"27,518"
Jan-15,"26,051"
Feb-15,"27,355"
Mar-15,"24,052"
Apr-15,"24,038"
May-15,"35,790"
Jun-15,"28,161"
Jul-15,"31,156"
Aug-15,"31,251"
Sep-15,"28,951"
Oct-15,"29,631"
Nov-15,"29,743"
Dec-15,"37,407"
Jan-16,"28,040"
Feb-16,"34,086"
Mar-16,"30,837"
Apr-16,"35,432"
May-16,"36,565"
Jun-16,"34,346"
Jul-16,"32,461"
Aug-16,"29,585"
Sep-16,"39,248"
Oct-16,"35,310"
Nov-16,"37,781"
Dec-16,"41,847"
Jan-17,"37,222"
Feb-17,"37,870"
Mar-17,"40,291"
Apr-17,"38,908"
May-17,"40,068"
Jun-17,"43,300"
Jul-17,"39,889"
Aug-17,"44,639"
Sep-17,"49,072"
Oct-17,"43,696"
Nov-17,"42,496"
Dec-17,"42,080"
Jan-18,"41,933"
Feb-18,"47,636"
Mar-18,"45,914"
Apr-18,"45,558"
May-18,"44,213"
Jun-18,"51,699"
Jul-18,"51,183"
Aug-18,"54,757"
Sep-18,"46,999"
Oct-18,"48,692"
